doy,TMAX,TMIN,TAVG,PRCP
191,2.5235125448028675,1.4545913978494622,1.989051971326165,0.0
192,2.5311182795698928,1.450956989247312,1.991037634408602,0.0
193,2.549505376344086,1.450731182795699,2.000118279569892,0.4
194,2.5616129032258064,1.4580645161290322,2.0098387096774193,0.0
195,2.574666666666667,1.4666451612903226,2.0206559139784948,0.2
196,2.5861935483870964,1.4748172043010754,2.030505376344086,0.0
197,2.598,1.4810967741935483,2.039548387096774,0.0
198,2.6045591397849464,1.4908602150537635,2.047709677419355,0.0
199,2.6102365591397847,1.4976989247311827,2.053967741935484,0.0
200,2.619698924731183,1.5031612903225806,2.0614301075268817,0.0
201,2.625870967741936,1.5098709677419355,2.0678709677419356,0.0
202,2.6316344086021504,1.519741935483871,2.075688172043011,0.0
203,2.634279569892473,1.5249462365591397,2.0796129032258066,0.0
204,2.6403225806451616,1.5290967741935484,2.084709677419355,0.1
205,2.64505376344086,1.533505376344086,2.089279569892473,0.0
206,2.654695340501792,1.5361648745519714,2.095430107526882,0.0
207,2.6572688172043013,1.5421075268817206,2.099688172043011,0.1
208,2.645139784946237,1.5501075268817204,2.0976236559139787,0.1
209,2.6335053763440857,1.54952688172043,2.091516129032258,0.0
210,2.631182795698925,1.545225806451613,2.0882043010752684,0.0
211,2.625182795698925,1.5441720430107526,2.0846774193548385,0.0
212,2.6218064516129034,1.5449032258064517,2.083354838709677,0.0
213,2.6224086021505375,1.5450322580645162,2.083720430107527,0.2
214,2.62141935483871,1.544709677419355,2.083064516129032,0.9
215,2.614688172043011,1.538989247311828,2.0768387096774195,0.0
216,2.6081075268817204,1.531268817204301,2.0696881720430107,0.0
217,2.6120215053763447,1.5260860215053762,2.06905376344086,0.1
218,2.6152258064516127,1.527204301075269,2.071215053763441,0.4
219,2.6143010752688176,1.5291397849462365,2.071720430107527,0.2
220,2.6098494623655912,1.5329677419354837,2.071408602150538,0.4
221,2.603025089605735,1.5353405017921147,2.0691827956989246,0.0
222,2.5968172043010753,1.531268817204301,2.0640430107526884,0.0
223,2.5968172043010753,1.527440860215054,2.0621290322580643,0.0
224,2.5977204301075267,1.526989247311828,2.0623548387096773,0.0
225,2.589569892473118,1.5261075268817204,2.0578387096774193,0.0
226,2.5892473118279566,1.5245376344086023,2.0568924731182796,0.0
227,2.588688172043011,1.5191827956989246,2.053935483870968,0.0
228,2.5853548387096774,1.5141505376344084,2.049752688172043,0.0
229,2.5844086021505377,1.5089462365591397,2.0466774193548387,0.0
230,2.582451612903226,1.507956989247312,2.0452043010752687,0.8
231,2.5790967741935487,1.5044086021505376,2.041752688172043,0.0
232,2.566258064516129,1.501505376344086,2.0338817204301076,0.0
233,2.5476344086021507,1.4888172043010752,2.0182258064516128,0.0
234,2.529290322580645,1.474989247311828,2.0021397849462366,0.0
235,2.511913978494624,1.4605806451612904,1.9862473118279569,0.0
236,2.490881720430108,1.4438279569892472,1.9673548387096773,0.0
237,2.4691971326164874,1.4294336917562724,1.9493154121863798,0.0
238,2.445956989247312,1.4130107526881721,1.9294838709677422,0.0
239,2.4243655913978497,1.3945591397849464,1.9094623655913978,0.0
240,2.4101720430107525,1.379827956989247,1.895,0.0
241,2.3954408602150536,1.3655053763440859,1.8804731182795698,0.0
242,2.377161290322581,1.354741935483871,1.8659516129032256,0.0
243,2.3590537634408606,1.3417741935483873,1.8504139784946239,0.0
244,2.339806451612903,1.327279569892473,1.8335430107526882,0.0
245,2.324408602150538,1.310741935483871,1.8175752688172044,0.0
246,2.3050322580645157,1.2948064516129032,1.7999193548387098,0.0
247,2.2901505376344087,1.27652688172043,1.7833387096774194,0.0
248,2.2853763440860217,1.2669354838709677,1.7761559139784948,0.0
249,2.2768817204301075,1.2571720430107525,1.76702688172043,0.0
250,2.2610537634408603,1.2455591397849461,1.7533064516129033,0.0
251,2.2482795698924734,1.2363548387096774,1.7423172043010753,0.0
252,2.2346953405017924,1.222921146953405,1.7288082437275987,0.0
253,2.2204086021505374,1.2086559139784945,1.7145322580645161,0.0
254,2.2016559139784944,1.1913655913978496,1.6965107526881722,0.0
255,2.177311827956989,1.1741182795698926,1.6757150537634409,0.5
256,2.1588387096774193,1.1573870967741937,1.6581129032258064,0.3
257,2.1453548387096775,1.1373548387096775,1.6413548387096775,0.0
258,2.127548387096774,1.1181935483870968,1.6228709677419355,0.0
259,2.1050752688172043,1.1026021505376344,1.6038387096774194,0.0
260,2.0786451612903227,1.0887741935483872,1.5837096774193549,0.0
261,2.052752688172043,1.0727096774193547,1.5627311827956987,0.0
262,2.02694623655914,1.059247311827957,1.5430967741935484,0.0
263,2.0009892473118276,1.0443870967741935,1.5226881720430108,0.0
264,1.979956989247312,1.0311397849462365,1.5055483870967743,0.0
265,1.9700215053763441,1.017268817204301,1.4936451612903225,0.0
266,1.956193548387097,1.005268817204301,1.4807311827956988,0.0
267,1.942731182795699,0.9984731182795699,1.4706021505376343,0.0
268,1.9380645161290322,0.996,1.467032258064516,0.0
269,1.9248602150537633,0.9916344086021506,1.458247311827957,0.0
270,1.9110537634408602,0.9833978494623656,1.4472258064516128,0.0
271,1.893763440860215,0.973741935483871,1.4337526881720428,0.0
272,1.8737419354838711,0.9704086021505377,1.422075268817204,0.0
273,1.8567956989247312,0.9665591397849463,1.4116774193548385,0.0
274,1.8396344086021506,0.9613333333333334,1.400483870967742,0.0
275,1.828774193548387,0.9584516129032258,1.3936129032258067,0.0
276,1.8170967741935484,0.9584516129032259,1.3877741935483872,0.3
277,1.8020430107526881,0.9516344086021504,1.3768387096774193,0.2
278,1.787741935483871,0.9387311827956989,1.363236559139785,0.8
279,1.7751827956989248,0.9262795698924732,1.350731182795699,0.1
280,1.7552903225806453,0.9154193548387097,1.3353548387096774,0.4
281,1.7362365591397853,0.9032258064516129,1.319731182795699,0.1
282,1.716752688172043,0.8882365591397849,1.302494623655914,0.1
283,1.6946021505376345,0.866989247311828,1.280795698924731,0.1
284,1.6738709677419357,0.8492043010752688,1.261537634408602,0.0
285,1.657032258064516,0.8349032258064516,1.245967741935484,0.0
286,1.6393763440860214,0.8244301075268816,1.2319032258064517,0.0
287,1.6220645161290321,0.8122795698924731,1.2171720430107529,0.0
288,1.6104516129032258,0.8010107526881721,1.2057311827956991,0.0
289,1.5958494623655914,0.7892903225806452,1.1925698924731185,0.0
290,1.5740215053763442,0.7725376344086021,1.173279569892473,0.0
291,1.5611827956989248,0.7583870967741935,1.1597849462365593,0.0
292,1.558043010752688,0.7476774193548387,1.1528602150537635,0.0
